"traffic_volume","t","temp_F_clean","holiday_ind"
2339,2687,18.1040000000001,0
3177,2688,19.6520000000001,0
3482,2689,21.6680000000001,0
3813,2690,24.53,0
4406,2691,26.6360000000001,0
4191,2692,28.0940000000001,0
4296,2693,28.724,0
4387,2694,29.138,0
4273,2695,27.59,0
4230,2696,24.8360000000001,0
3781,2697,21.614,0
2342,2698,18.806,0
1933,2699,16.4120000000001,0
1873,2700,15.8,0
2502,2701,15.296,0
1602,2702,12.6860000000001,0
951,2703,12.5780000000001,0
608,2704,11.534,0
507,2705,11.5700000000001,0
318,2706,11.984,0
256,2707,10.292,0
406,2708,8.70800000000001,0
709,2709,9.608,0
927,2710,9.73399999999999,0
1478,2711,9.55400000000005,0
2304,2712,10.7780000000001,0
2897,2713,15.2600000000001,0
2897,2714,15.2600000000001,0
3190,2715,17.546,0
3190,2716,17.546,0
3441,2717,20.0120000000001,0
3840,2718,22.208,0
4074,2719,23.2700000000001,0
4037,2720,23.63,0
3969,2721,22.532,0
3762,2722,21.2180000000001,0
3062,2723,19.0760000000001,0
2512,2724,18.95,0
2087,2725,17.492,0
1669,2726,16.934,0
1669,2727,16.934,0
1384,2728,17.4020000000001,0
1384,2729,17.4020000000001,0
853,2730,17.942,0
442,2731,17.4200000000001,0
312,2732,16.484,0
248,2733,15.656,0
278,2734,15.3680000000001,0
754,2735,15.9620000000001,0
2398,2736,14.972,0
5522,2737,12.4700000000001,0
6681,2738,11.2100000000001,0
5839,2739,9.75200000000008,0
4709,2740,11.822,0
4131,2741,14.774,0
4294,2742,17.258,0
4410,2743,19.0040000000001,0
4642,2744,20.408,0
5105,2745,21.2180000000001,0
5494,2746,21.2,0
6231,2747,19.9940000000001,0
5717,2748,17.7260000000001,0
4169,2749,15.638,0
2752,2750,14.522,0
2229,2751,13.964,0
1894,2752,13.874,0
1440,2753,15.314,0
961,2754,16.4120000000001,0
489,2755,18.0680000000001,0
333,2756,21.0020000000001,0
230,2757,24.116,0
314,2758,25.9700000000001,0
758,2759,27.5540000000001,0
2432,2760,27.842,0
5674,2761,27.6620000000001,0
6771,2762,26.906,0
6094,2763,26.7260000000001,0
4964,2764,26.816,0
4357,2765,28.9040000000001,0
4432,2766,29.93,0
4589,2767,31.8200000000001,0
4858,2768,33.8540000000001,0
6486,2769,34.214,0
6271,2770,32.522,0
4677,2771,30.3440000000001,0
2805,2772,29.5520000000001,0
2528,2773,28.0940000000001,0
2278,2774,27.05,0
1733,2775,25.88,0
945,2776,25.3040000000001,0
531,2777,23.198,0
357,2778,20.3360000000001,0
271,2779,19.0040000000001,0
773,2780,15.4040000000001,0
773,2781,15.4040000000001,0
2456,2782,15.2600000000001,0
6852,2783,17.114,0
6234,2784,20.156,0
5061,2785,23.2700000000001,0
4243,2786,26.042,0
4677,2787,28.8860000000001,0
4753,2788,30.974,0
4780,2789,31.964,0
5217,2790,32.738,0
5447,2791,33.2780000000001,0
6394,2792,32.9360000000001,0
6139,2793,32.648,0
4465,2794,32.6120000000001,0
2952,2795,31.946,0
2603,2796,28.9940000000001,0
314,2797,31.1,0
754,2798,32.9,0
4902,2799,31.64,0
5886,2800,30.074,0
4322,2801,27.374,0
2857,2802,23.414,0
2474,2803,24.656,0
2365,2804,25.322,0
1070,2805,25.34,0
557,2806,26.438,0
334,2807,27.248,0
308,2808,27.482,0
322,2809,27.8780000000001,0
723,2810,28.814,0
2367,2811,30.164,0
5163,2812,30.866,0
6029,2813,30.866,0
5751,2814,31.3520000000001,0
4847,2815,32.414,0
4367,2816,35.114,0
4786,2817,36.8780000000001,0
4885,2818,38.732,0
5387,2819,38.732,0
5668,2820,37.6520000000001,0
5668,2821,37.6520000000001,0
5668,2822,37.6520000000001,0
5668,2823,37.6520000000001,0
4476,2824,35.1860000000001,0
4476,2825,35.1860000000001,0
3433,2826,33.6200000000001,0
3433,2827,33.6200000000001,0
3433,2828,33.6200000000001,0
2711,2829,33.4040000000001,0
2711,2830,33.4040000000001,0
2511,2831,33.4040000000001,0
2511,2832,33.4040000000001,0
2511,2833,33.4040000000001,0
2143,2834,33.6200000000001,0
2143,2835,33.6200000000001,0
1629,2836,33.8540000000001,0
1629,2837,33.8540000000001,0
1629,2838,33.8540000000001,0
1043,2839,34.7360000000001,0
1043,2840,34.7360000000001,0
1043,2841,34.7360000000001,0
682,2842,34.7360000000001,0
682,2843,34.7360000000001,0
518,2844,34.7360000000001,0
353,2845,34.7360000000001,0
382,2846,34.7360000000001,0
644,2847,34.9700000000001,0
644,2848,34.9700000000001,0
1142,2849,34.9700000000001,0
1142,2850,34.9700000000001,0
1142,2851,34.9700000000001,0
1696,2852,34.7360000000001,0
1696,2853,34.7360000000001,0
2624,2854,34.9700000000001,0
3377,2855,35.4200000000001,0
3600,2856,35.8520000000001,0
4017,2857,36.3020000000001,0
4017,2858,36.3020000000001,0
4017,2859,36.3020000000001,0
4538,2860,36.5180000000001,0
4538,2861,36.5180000000001,0
4538,2862,36.5180000000001,0
4556,2863,36.7520000000001,0
4556,2864,36.7520000000001,0
4547,2865,36.9860000000001,0
4547,2866,36.9860000000001,0
4557,2867,36.5180000000001,0
4557,2868,36.5180000000001,0
4557,2869,36.5180000000001,0
4338,2870,36.5360000000001,0
4338,2871,36.5360000000001,0
4170,2872,37.0040000000001,0
4170,2873,37.0040000000001,0
4170,2874,37.0040000000001,0
3789,2875,37.2200000000001,0
3789,2876,37.2200000000001,0
3789,2877,37.2200000000001,0
2627,2878,37.688,0
2627,2879,37.688,0
2352,2880,38.3540000000001,0
2352,2881,38.3540000000001,0
2352,2882,38.3540000000001,0
2304,2883,38.8040000000001,0
2304,2884,38.8040000000001,0
2304,2885,38.8040000000001,0
2101,2886,39.488,0
2101,2887,39.488,0
2101,2888,39.488,0
1807,2889,39.308,0
1049,2890,37.49,0
681,2891,34.1600000000001,0
681,2892,34.1600000000001,0
306,2893,23.522,0
199,2894,21.956,0
422,2895,19.49,0
686,2896,17.438,0
951,2897,17.024,0
1444,2898,15.224,0
2983,2899,13.856,0
2983,2900,13.856,0
3498,2901,13.856,0
3907,2902,13.6040000000001,0
3644,2903,12.488,0
3687,2904,10.706,0
3400,2905,9.37400000000001,0
2363,2906,8.22200000000004,0
1943,2907,6.67400000000001,0
1718,2908,6.008,0
1274,2909,5.54000000000002,0
785,2910,4.42400000000001,0
429,2911,4.19000000000002,0
265,2912,3.27200000000004,0
222,2913,2.84000000000002,0
281,2914,2.62400000000001,0
735,2915,2.39000000000002,0
2368,2916,2.17400000000001,0
5427,2917,1.742,0
6579,2918,1.742,0
5908,2919,1.49000000000002,0
4673,2920,1.88600000000007,0
3943,2921,2.60600000000003,0
3943,2922,2.60600000000003,0
4217,2923,4.15400000000005,0
4217,2924,4.15400000000005,0
4509,2925,5.79199999999999,0
4509,2926,5.79199999999999,0
4532,2927,6.65600000000003,0
4532,2928,6.65600000000003,0
5170,2929,7.53800000000005,0
5554,2930,7.61000000000008,0
5554,2931,7.61000000000008,0
6414,2932,7.34000000000002,0
6414,2933,7.34000000000002,0
5964,2934,6.71000000000008,0
4203,2935,6.22400000000001,0
2859,2936,5.64800000000002,0
2298,2937,5.48600000000007,0
2065,2938,5.12600000000009,0
1347,2939,4.67600000000009,0
909,2940,4.67600000000009,0
487,2941,4.60400000000005,0
325,2942,4.60400000000005,0
246,2943,4.22600000000009,0
289,2944,4.13600000000007,0
731,2945,3.95600000000003,0
2432,2946,4.31600000000001,0
5434,2947,4.35200000000008,0
5916,2948,4.28000000000004,0
6179,2949,4.11800000000009,0
4189,2950,5.9,0
4497,2951,7.55600000000003,0
4884,2952,10.6700000000001,0
5136,2953,11.3540000000001,0
5627,2954,11.534,0
6493,2955,10.832,0
5739,2956,9.80600000000003,0
4491,2957,9.69800000000003,0
3043,2958,9.51800000000009,0
2828,2959,9.608,0
2331,2960,9.51800000000009,0
1433,2961,9.51800000000009,0
989,2962,9.23000000000004,0
498,2963,10.49,0
330,2964,10.7780000000001,0
249,2965,11.984,0
792,2966,10.598,0
2408,2967,10.1120000000001,0
4987,2968,9.23000000000004,0
5709,2969,8.47400000000001,0
5751,2970,10.022,0
5303,2971,13.6040000000001,0
4333,2972,16.556,0
4623,2973,19.8860000000001,0
4849,2974,23.648,0
4984,2975,25.8620000000001,0
5354,2976,27.392,0
5700,2977,28.4,0
6465,2978,28.49,0
6019,2979,26.8520000000001,0
4425,2980,25.034,0
3188,2981,24.2600000000001,0
2807,2982,24.44,0
3090,2983,24.1700000000001,0
2171,2984,24.008,0
542,2985,24.008,0
339,2986,19.58,0
279,2987,19.58,0
299,2988,19.58,0
761,2989,19.58,0
2502,2990,19.58,0
5611,2991,19.58,0
6857,2992,29.03,0
6857,2993,29.03,0
5912,2994,30.1280000000001,0
4952,2995,31.73,0
4205,2996,33.7100000000001,0
4662,2997,34.934,0
4929,2998,33.656,0
4897,2999,31.2440000000001,0
5268,3000,29.4620000000001,0
5268,3001,29.4620000000001,0
5873,3002,28.0940000000001,0
6490,3003,27.374,0
6488,3004,25.664,0
4582,3005,22.2440000000001,0
3243,3006,20.624,0
2761,3007,18.68,0
2646,3008,16.106,0
1787,3009,14.648,0
1147,3010,12.542,0
602,3011,10.7780000000001,0
355,3012,9.66200000000006,0
301,3013,9.37400000000001,0
345,3014,8.90600000000003,0
712,3015,8.33000000000004,0
2316,3016,7.91600000000001,0
5157,3017,6.42200000000004,0
6439,3018,5.66600000000001,0
5727,3019,6.13399999999999,0
5023,3020,7.89800000000002,0
4367,3021,8.63600000000007,0
4813,3022,10.166,0
4813,3023,10.166,0
5398,3024,16.5200000000001,0
5474,3025,17.7260000000001,0
5953,3026,17.942,0
6514,3027,17.888,0
5927,3028,16.25,0
4792,3029,13.9100000000001,0
3503,3030,14,0
2799,3031,14.108,0
2669,3032,15.566,0
2311,3033,15.548,0
1659,3034,16.25,0
1021,3035,16.6280000000001,0
696,3036,16.88,0
535,3037,17.0780000000001,0
535,3038,17.0780000000001,0
353,3039,17.996,0
361,3040,18.734,0
687,3041,19.5620000000001,0
1111,3042,21.1280000000001,0
1702,3043,22.6940000000001,0
2595,3044,24.566,0
3346,3045,28.166,0
3550,3046,31.2620000000001,0
4096,3047,35.6180000000001,0
4803,3048,38.4260000000001,0
4906,3049,39.1100000000001,0
4973,3050,39.434,0
4791,3051,38.4620000000001,0
4837,3052,37.274,0
4825,3053,35.816,0
4530,3054,33.566,0
3076,3055,32.684,0
2532,3056,31.73,0
3096,3057,29.5700000000001,0
3125,3058,28.8860000000001,0
784,3059,27.8780000000001,0
577,3060,27.284,0
246,3061,28.616,0
419,3062,28.7600000000001,0
946,3063,27.1760000000001,0
1513,3064,27.5,0
2132,3065,31.5860000000001,0
2796,3066,34.556,0
3632,3067,25.016,0
4028,3068,27.9860000000001,0
3795,3069,27.9860000000001,0
3695,3070,20.0120000000001,0
3455,3071,15.4940000000001,0
3075,3072,9.42800000000006,0
2073,3073,6.44000000000002,0
3219,3074,4.38800000000004,0
2215,3075,3.308,0
1031,3076,2.10200000000008,0
331,3077,0.464000000000034,0
270,3078,0.212000000000057,0
310,3079,-0.0759999999999366,0
667,3080,-0.309999999999981,0
1978,3081,-1.22799999999997,0
4018,3082,-1.22799999999997,0
4397,3083,-1.20999999999998,0
3731,3084,-1.20999999999998,0
3339,3085,1.4,0
3551,3086,2.78600000000007,0
4048,3087,6.65600000000003,0
4252,3088,6.99800000000003,0
4483,3089,7.01600000000001,0
4561,3090,6.60200000000008,0
4420,3091,5.97200000000004,0
4420,3092,5.97200000000004,0
2545,3093,4.11800000000009,0
2058,3094,1.92200000000004,0
1790,3095,0.374000000000063,0
1303,3096,-0.975999999999935,0
859,3097,-3.35199999999998,0
275,3098,-8.53599999999997,0
185,3099,-8.53599999999997,0
719,3100,-13.018,0
719,3101,-13.018,0
2424,3102,-13.018,0
2424,3103,-13.018,0
6256,3104,-10.6419999999999,0
5693,3105,-10.8759999999999,0
4031,3106,-8.87799999999996,0
4176,3107,-8.42799999999996,0
4551,3108,-6.86199999999995,0
4747,3109,-5.67399999999996,0
5459,3110,-4.37799999999996,0
6331,3111,-4.61199999999995,0
6111,3112,-5.74599999999995,0
2774,3113,-6.62799999999996,0
2593,3114,-6.82599999999994,0
3209,3115,-7.05999999999998,0
2538,3116,-7.27599999999994,0
346,3117,-14.782,0
248,3118,-14.782,0
312,3119,-16.024,0
737,3120,-16.024,0
2486,3121,-16.024,0
5307,3122,-11.92,0
6391,3123,-12.406,0
6106,3124,-12.406,0
5394,3125,-9.83199999999997,0
4303,3126,-8.24799999999998,0
4481,3127,-6.66399999999998,0
4779,3128,-3.24399999999997,0
4682,3129,-2.10999999999998,0
5212,3130,-0.597999999999971,0
5633,3131,0.464000000000034,0
6606,3132,0.158000000000055,0
6303,3133,0.374000000000063,0
4584,3134,0.23000000000004,0
3062,3135,0.860000000000031,0
2727,3136,1.11200000000006,0
2484,3137,2.858,0
1150,3138,3.66800000000008,0
289,3139,5.52200000000004,0
254,3140,5.99000000000002,0
746,3141,7.07000000000006,0
746,3142,7.07000000000006,0
2449,3143,7.358,0
2449,3144,7.358,0
6870,3145,8.29400000000008,0
6870,3146,8.29400000000008,0
6256,3147,8.47400000000001,0
6256,3148,8.47400000000001,0
6256,3149,8.47400000000001,0
4286,3150,11.498,0
4438,3151,14.2700000000001,0
4731,3152,14.3600000000001,0
5258,3153,12.398,0
6661,3154,7.64600000000005,0
5891,3155,4.53200000000002,0
3156,3156,0.716000000000058,0
2843,3157,-0.741999999999948,0
2521,3158,-2.52399999999996,0
1887,3159,-3.44199999999994,0
1172,3160,-4.57599999999994,0
590,3161,-5.94399999999997,0
376,3162,-6.86199999999995,0
283,3163,-6.86199999999995,0
683,3164,-7.05999999999998,0
2384,3165,-7.29399999999997,0
5269,3166,-6.86199999999995,0
6593,3167,-6.42999999999994,0
5829,3168,-5.27799999999996,0
4463,3169,-1.29999999999995,0
4911,3170,0.50000000000005,0
5206,3171,4.47800000000007,0
5546,3172,5.66600000000001,0
6456,3173,8.27600000000009,0
6142,3174,8.72600000000009,0
3633,3175,9.158,0
3033,3176,9.48200000000002,0
2439,3177,11.138,0
1690,3178,12.2540000000001,0
669,3179,13.172,0
584,3180,13.6940000000001,0
385,3181,15.1520000000001,0
658,3182,15.8,0
2052,3183,16.9520000000001,0
2755,3184,17.0600000000001,0
3991,3185,17.4200000000001,0
4947,3186,15.98,0
937,3187,3.18200000000002,0
686,3188,2.858,0
462,3189,1.34600000000005,0
1153,3190,1.04000000000002,0
1839,3191,1.742,0
3245,3192,8.70800000000001,0
3616,3193,12.29,0
3813,3194,18.3020000000001,0
3124,3195,20.1020000000001,0
2529,3196,21.6680000000001,0
2347,3197,21.6680000000001,0
1596,3198,22.208,0
1408,3199,22.6940000000001,0
1030,3200,23.18,0
692,3201,23.198,0
383,3202,23.306,0
273,3203,23.6120000000001,0
261,3204,23.8100000000001,0
334,3205,23.684,0
2474,3206,25.6100000000001,0
5198,3207,26.222,0
5565,3208,28.364,0
4410,3209,30.056,0
4033,3210,31.964,0
4368,3211,32.3960000000001,0
4799,3212,31.4600000000001,0
4799,3213,31.4600000000001,0
4799,3214,31.4600000000001,0
5708,3215,31.208,0
5708,3216,31.208,0
2460,3217,30.9200000000001,0
2460,3218,30.9200000000001,0
2460,3219,30.9200000000001,0
434,3220,30.596,0
370,3221,31.8200000000001,0
243,3222,32,0
340,3223,30.992,0
2608,3224,31.622,0
2608,3225,31.622,0
5646,3226,31.622,0
6945,3227,31.622,0
6060,3228,31.8020000000001,0
5100,3229,32.738,0
4389,3230,33.206,0
4462,3231,33.7460000000001,0
4739,3232,34.3940000000001,0
4683,3233,34.9700000000001,0
5061,3234,34.8620000000001,0
5693,3235,34.772,0
6617,3236,33.4940000000001,0
6139,3237,32.774,0
4679,3238,31.766,0
3121,3239,30.3620000000001,0
2686,3240,28.8860000000001,0
2734,3241,28.5260000000001,0
3839,3242,28.346,0
1242,3243,27.698,0
605,3244,26.6,0
389,3245,25.4120000000001,0
261,3246,24.206,0
337,3247,23.6120000000001,0
747,3248,23.774,0
2533,3249,23.9180000000001,0
5348,3250,21.2,0
5330,3251,8.33000000000004,0
5410,3252,9.392,0
4403,3253,9.392,0
4543,3254,9.392,0
4962,3255,11.084,0
5303,3256,11.084,0
5679,3257,6.08000000000004,0
6485,3258,6.08000000000004,0
6312,3259,6.08000000000004,0
4334,3260,-0.957999999999956,0
3059,3261,-0.957999999999956,0
2787,3262,-0.957999999999956,0
2545,3263,-2.88399999999994,0
2040,3264,-2.88399999999994,0
1130,3265,-2.88399999999994,0
627,3266,-4.68399999999994,0
378,3267,-4.68399999999994,0
291,3268,-4.68399999999994,0
347,3269,-8.03199999999997,0
638,3270,-8.03199999999997,0
2337,3271,-8.03199999999997,0
5110,3272,-9.83199999999997,0
6681,3273,-9.83199999999997,0
5948,3274,-9.83199999999997,0
4996,3275,-5.83599999999997,0
4461,3276,-5.83599999999997,0
4929,3277,-5.83599999999997,0
5246,3278,-3.67599999999994,0
5201,3279,-3.67599999999994,0
5518,3280,-3.67599999999994,0
6037,3281,-6.48399999999994,0
5971,3282,-6.48399999999994,0
4909,3283,-6.48399999999994,0
4053,3284,-9.23799999999994,0
2945,3285,-9.23799999999994,0
2547,3286,-9.23799999999994,0
2396,3287,-10.228,0
2320,3288,-10.228,0
1517,3289,-7.45599999999997,0
945,3290,-9.41799999999999,0
580,3291,-9.41799999999999,0
472,3292,-16.798,0
354,3293,-18.994,0
417,3294,-18.994,0
678,3295,-18.994,0
1198,3296,-17.41,0
1909,3297,-17.41,0
2689,3298,-17.41,0
3438,3299,-8.93199999999997,0
3885,3300,-8.93199999999997,0
4420,3301,-8.93199999999997,0
4907,3302,-1.64199999999995,0
4901,3303,-1.64199999999995,0
4684,3304,-1.64199999999995,0
4760,3305,1.09400000000002,0
4763,3306,1.09400000000002,0
4471,3307,1.09400000000002,0
4113,3308,2.33600000000007,0
3440,3309,2.33600000000007,0
2768,3310,2.33600000000007,0
2390,3311,1.92200000000004,0
2752,3312,1.92200000000004,0
2258,3313,1.92200000000004,0
1103,3314,-1.67799999999996,0
730,3315,-1.67799999999996,0
579,3316,-4.73799999999994,0
338,3317,-10.552,0
255,3318,-10.552,0
425,3319,-10.552,0
720,3320,-10.12,0
1080,3321,-9.07599999999994,0
1630,3322,-9.07599999999994,0
2428,3323,-1.26399999999998,0
3230,3324,-1.26399999999998,0
3555,3325,-1.26399999999998,0
3676,3326,3.48800000000005,0
4072,3327,5.79199999999999,0
4178,3328,5.79199999999999,0
4148,3329,2.94800000000003,0
4665,3330,2.94800000000003,0
3536,3331,2.94800000000003,0
2196,3332,28.4,0
1656,3333,6.35,0
1566,3334,5.45,0
2658,3335,5.45,0
1068,3336,5.45,0
522,3337,3.21800000000009,0
285,3338,3.21800000000009,0
265,3339,0.266000000000059,0
352,3340,-2.68599999999996,0
742,3341,-2.68599999999996,0
2327,3342,-2.68599999999996,0
4897,3343,-2.19999999999995,0
5884,3344,-2.19999999999995,0
4790,3345,-1.87599999999993,0
5463,3346,5.342,0
4141,3347,5.342,0
4195,3348,5.342,0
4506,3349,9.32000000000006,0
4416,3350,11.8040000000001,0
4882,3351,11.8040000000001,0
5430,3352,10.5440000000001,0
6316,3353,10.5440000000001,0
6067,3354,10.5440000000001,0
4454,3355,9.66200000000006,0
2912,3356,9.66200000000006,0
2519,3357,9.66200000000006,0
2083,3358,8.20400000000005,0
1396,3359,8.20400000000005,0
909,3360,8.20400000000005,0
326,3361,4.96400000000003,0
243,3362,6.96200000000006,0
326,3363,0.734000000000044,0
747,3364,0.734000000000044,0
2336,3365,0.734000000000044,0
4591,3366,-0.0399999999999707,0
5100,3367,-2.18199999999997,0
5523,3368,-2.18199999999997,0
5376,3369,4.51400000000003,0
4364,3370,4.51400000000003,0
4435,3371,4.51400000000003,0
4680,3372,8.38399999999999,0
4811,3373,10.616,0
5064,3374,10.616,0
6242,3375,7.82600000000009,0
6235,3376,7.82600000000009,0
4721,3377,11.4260000000001,0
3200,3378,11.4260000000001,0
2846,3379,11.4260000000001,0
2372,3380,13.6760000000001,0
1475,3381,13.6760000000001,0
1013,3382,13.6760000000001,0
526,3383,14.072,0
294,3384,19.9940000000001,0
271,3385,21.1460000000001,0
315,3386,21.1460000000001,0
774,3387,22.73,0
2605,3388,22.838,0
2605,3389,22.838,0
6454,3390,24.548,0
6531,3391,26.2760000000001,0
4039,3392,27.3200000000001,0
4034,3393,27.3020000000001,0
4544,3394,27.266,0
4995,3395,27.014,0
5597,3396,26.006,0
6393,3397,25.142,0
6087,3398,22.2440000000001,0
3281,3399,19.4,0
1768,3400,10.166,0
3022,3401,10.166,0
384,3402,6.71000000000008,0
372,3403,6.71000000000008,0
761,3404,4.58600000000007,0
2546,3405,4.58600000000007,0
6274,3406,13.766,0
6076,3407,13.766,0
4444,3408,19.8680000000001,0
4829,3409,19.8680000000001,0
4995,3410,21.884,0
5323,3411,23.45,0
6497,3412,23.9540000000001,0
6050,3413,23.0360000000001,0
4432,3414,22.784,0
3282,3415,23.0360000000001,0
3019,3416,22.874,0
3924,3417,23.45,0
3310,3418,23.3960000000001,0
1296,3419,23.864,0
414,3420,23.666,0
414,3421,23.666,0
324,3422,24.3680000000001,0
324,3423,24.3680000000001,0
339,3424,24.458,0
339,3425,24.458,0
735,3426,24.296,0
735,3427,24.296,0
2391,3428,24.0440000000001,0
2391,3429,24.0440000000001,0
6710,3430,23.684,0
5940,3431,23.864,0
5044,3432,24.224,0
4638,3433,24.0440000000001,0
4974,3434,25.142,0
4974,3435,25.142,0
5312,3436,25.7540000000001,0
5312,3437,25.7540000000001,0
5642,3438,26.006,0
5642,3439,26.006,0
5858,3440,26.6180000000001,0
6579,3441,26.78,0
6095,3442,26.942,0
4831,3443,26.708,0
3621,3444,26.366,0
2931,3445,26.132,0
2861,3446,25.3760000000001,0
3112,3447,25.592,0
1856,3448,24.872,0
721,3449,24.4040000000001,0
525,3450,24.7280000000001,0
426,3451,23.6120000000001,0
730,3452,21.7040000000001,0
1946,3453,20.4620000000001,0
3001,3454,21.542,0
4170,3455,22.3700000000001,0
4383,3456,23.3960000000001,0
4799,3457,25.016,0
4710,3458,25.556,0
4621,3459,24.908,0
4880,3460,24.764,0
4374,3461,23.4680000000001,0
3972,3462,22.1,0
3334,3463,21.3440000000001,0
2768,3464,21.8120000000001,0
3169,3465,23.1260000000001,0
4198,3466,22.784,0
1997,3467,24.314,0
1230,3468,24.9620000000001,0
721,3469,25.2680000000001,0
605,3470,24.872,0
348,3471,25.682,0
299,3472,25.7,0
456,3473,25.8620000000001,0
901,3474,26.2040000000001,0
1426,3475,26.708,0
1426,3476,26.708,0
1965,3477,27.05,0
2146,3478,27.6440000000001,0
2177,3479,28.382,0
2059,3480,29.822,0
2212,3481,30.506,0
2212,3482,30.506,0
2460,3483,31.0100000000001,0
2460,3484,31.0100000000001,0
2230,3485,30.758,0
2230,3486,30.758,0
1539,3487,29.8940000000001,0
1330,3488,29.624,0
1021,3489,29.2100000000001,0
723,3490,28.796,0
252,3491,28.2020000000001,0
252,3492,28.2020000000001,0
265,3493,28.364,0
265,3494,28.364,0
807,3495,28.13,0
807,3496,28.13,0
807,3497,28.13,0
2419,3498,27.8780000000001,0
2419,3499,27.8780000000001,0
2419,3500,27.8780000000001,0
5325,3501,27.806,0
5325,3502,27.806,0
5325,3503,27.806,0
5032,3504,27.806,0
5032,3505,27.806,0
5032,3506,27.806,0
3866,3507,29.156,0
3866,3508,29.156,0
3866,3509,29.156,0
3866,3510,29.156,0
3866,3511,29.156,0
3959,3512,29.93,0
3959,3513,29.93,0
3959,3514,29.93,0
3959,3515,29.93,0
4200,3516,30.9020000000001,0
4200,3517,30.9020000000001,0
4200,3518,30.9020000000001,0
4200,3519,30.9020000000001,0
4723,3520,31.5680000000001,0
4723,3521,31.5680000000001,0
4723,3522,31.5680000000001,0
5177,3523,32.306,0
5177,3524,32.306,0
6202,3525,32.4680000000001,0
6202,3526,32.4680000000001,0
6202,3527,32.4680000000001,0
5789,3528,32.792,0
5789,3529,32.792,0
5789,3530,32.792,0
4095,3531,32.558,0
4095,3532,32.558,0
2782,3533,32.5760000000001,0
2782,3534,32.5760000000001,0
2782,3535,32.5760000000001,0
2452,3536,31.982,0
2452,3537,31.982,0
2060,3538,31.19,0
2060,3539,31.19,0
1407,3540,31.0280000000001,0
1407,3541,31.0280000000001,0
958,3542,29.822,0
958,3543,29.822,0
522,3544,29.498,0
522,3545,29.498,0
332,3546,29.39,0
332,3547,29.39,0
289,3548,29.048,0
289,3549,29.048,0
343,3550,28.796,0
343,3551,28.796,0
782,3552,27.9860000000001,0
6655,3553,25.358,0
6198,3554,24.6200000000001,0
6198,3555,24.6200000000001,0
5011,3556,25.3760000000001,0
4386,3557,25.6100000000001,0
4614,3558,25.9700000000001,0
4759,3559,26.564,0
4834,3560,26.24,0
5209,3561,25.9700000000001,0
5716,3562,24.8,0
6381,3563,24.584,0
6079,3564,23.4680000000001,0
4623,3565,23.7020000000001,0
3205,3566,21.2,0
2669,3567,21.2,0
1622,3568,21.2,0
559,3569,14.5760000000001,0
333,3570,14.5760000000001,0
264,3571,14.5760000000001,0
771,3572,19.4,0
2611,3573,14.9180000000001,0
5246,3574,19.4,0
6544,3575,20.75,0
4559,3576,24.764,0
4782,3577,27.1760000000001,0
5074,3578,31.9280000000001,0
5313,3579,33.332,0
5875,3580,33.638,0
6759,3581,32.63,0
6353,3582,30.6680000000001,0
4704,3583,27.7520000000001,0
3098,3584,26.24,0
2896,3585,25.574,0
2344,3586,24.548,0
1663,3587,24.44,0
967,3588,23.6120000000001,0
567,3589,23.198,0
375,3590,21.8120000000001,0
278,3591,21.3260000000001,0
749,3592,20.606,0
2527,3593,20.246,0
5016,3594,19.598,0
5383,3595,20.156,0
5433,3596,20.8940000000001,0
5493,3597,23.3780000000001,0
4425,3598,25.6280000000001,0
4818,3599,29.822,0
5026,3600,33.638,0
5015,3601,36.05,0
5493,3602,37.184,0
6011,3603,37.4180000000001,0
6943,3604,36.59,0
6098,3605,35.2760000000001,0
6098,3606,35.2760000000001,0
4528,3607,33.98,0
3330,3608,33.548,0
3330,3609,33.548,0
3330,3610,33.548,0
2909,3611,33.116,0
2909,3612,33.116,0
2909,3613,33.116,0
3005,3614,32.45,0
3005,3615,32.45,0
3814,3616,32.54,0
3814,3617,32.54,0
3814,3618,32.54,0
3814,3619,32.54,0
1613,3620,32.3600000000001,0
1613,3621,32.3600000000001,0
1613,3622,32.3600000000001,0
1613,3623,32.3600000000001,0
792,3624,32.522,0
792,3625,32.522,0
465,3626,32.09,0
465,3627,32.09,0
349,3628,30.83,0
349,3629,30.83,0
360,3630,29.408,0
360,3631,29.408,0
732,3632,28.13,0
2364,3633,26.474,0
6660,3634,23.99,0
5744,3635,24.4040000000001,0
4742,3636,27.1760000000001,0
5223,3637,27.7700000000001,0
5463,3638,28.346,0
5748,3639,28.274,0
6129,3640,27.5,0
6497,3641,26.4200000000001,0
5915,3642,24.6020000000001,0
4668,3643,22.784,0
3900,3644,21.308,0
3070,3645,19.3100000000001,0
2755,3646,17.15,0
2382,3647,16.214,0
2977,3648,14.198,0
1494,3649,12.308,0
757,3650,10.8680000000001,0
567,3651,9.93200000000002,0
341,3652,8.90600000000003,0
402,3653,7.46600000000001,0
689,3654,6.47600000000009,0
1856,3655,4.56800000000009,0
2807,3656,5.09000000000002,0
3798,3657,7.88000000000004,0
3963,3658,10.04,0
4292,3659,12.2180000000001,0
4673,3660,14.3960000000001,0
4689,3661,15.8360000000001,0
4637,3662,16.8440000000001,0
4726,3663,16.898,0
4880,3664,16.79,0
4436,3665,15.674,0
4072,3666,12.074,0
3560,3667,11.498,0
2990,3668,9.66200000000006,0
