"traffic_volume","temp_l1","holiday","t"
2158,6.17000000000006,0,11988
1628,4.40600000000003,0,11989
898,3.77600000000009,0,11990
442,4.15400000000005,0,11991
296,3.70400000000005,0,11992
234,2.76800000000009,0,11993
340,1.81400000000003,0,11994
779,2.13800000000004,0,11995
2636,0.446000000000048,0,11996
5474,0.374000000000063,0,11997
6151,0.734000000000044,0,11998
5662,0.0680000000000334,0,11999
5119,0.788000000000046,0,12000
4314,1.85,0,12001
4327,3.63200000000002,0,12002
4696,4.85600000000003,0,12003
4828,7.34000000000002,0,12004
4913,9.32000000000006,0,12005
5646,9.24800000000003,0,12006
6404,9.06800000000009,0,12007
6120,8.07800000000007,0,12008
4630,6.71000000000008,0,12009
2862,5.21600000000001,0,12010
2454,4.29800000000002,0,12011
3399,3.45200000000008,0,12012
2605,2.71400000000003,0,12013
1055,2.08399999999999,0,12014
488,1.29199999999999,0,12015
298,1.02200000000004,0,12016
227,0.572000000000038,0,12017
334,0.194000000000024,0,12018
793,-0.00399999999994805,0,12019
2602,-0.273999999999958,0,12020
5737,-1.56999999999996,0,12021
6415,-2.88399999999994,0,12022
5633,-2.64999999999995,0,12023
4902,-2.19999999999995,0,12024
4212,-0.939999999999969,0,12025
4299,0.194000000000024,0,12026
4678,1.09400000000002,0,12027
4679,2.13800000000004,0,12028
5115,2.96600000000001,0,12029
5615,3.45200000000008,0,12030
6393,3.79400000000008,0,12031
6058,3.88399999999999,0,12032
4440,2.69600000000005,0,12033
3197,1.83200000000001,0,12034
2651,1.13000000000004,0,12035
2309,0.320000000000061,0,12036
1448,-1.10199999999998,0,12037
973,-4.01799999999999,0,12038
479,-5.54799999999997,0,12039
315,-6.06999999999996,0,12040
245,-7.34799999999997,0,12041
379,-8.12199999999994,0,12042
739,-8.51799999999999,0,12043
2639,-9.41799999999999,0,12044
4774,-10.1919999999999,0,12045
5707,-11.218,0,12046
5750,-11.47,0,12047
5189,-11.218,0,12048
4252,-8.37399999999996,0,12049
4601,-5.54799999999997,0,12050
4775,-0.615999999999957,0,12051
4692,1.09400000000002,0,12052
5227,1.85,0,12053
5730,3.14600000000005,0,12054
6498,3.48800000000005,0,12055
5892,3.43399999999999,0,12056
4357,2.75,0,12057
3087,1.47200000000004,0,12058
2999,0.806000000000029,0,12059
3442,0.554000000000052,0,12060
3500,0.302000000000028,0,12061
1250,0.338000000000044,0,12062
605,-0.525999999999939,0,12063
375,-1.44399999999997,0,12064
308,-1.02999999999994,0,12065
399,-1.91199999999996,0,12066
724,-3.56799999999998,0,12067
2485,-4.01799999999999,0,12068
5349,-4.68399999999994,0,12069
6208,-4.68399999999994,0,12070
5612,-6.05199999999998,0,12071
5002,-6.57399999999996,0,12072
4578,-0.975999999999935,0,12073
5007,1.94000000000002,0,12074
5210,3.74000000000002,0,12075
5113,6.42200000000004,0,12076
5386,9.14000000000002,0,12077
5942,10.94,0,12078
6114,12.1280000000001,0,12079
5932,11.93,0,12080
4876,10.5440000000001,0,12081
3475,8.43800000000005,0,12082
2732,5.93600000000007,0,12083
2928,4.31600000000001,0,12084
3009,3.39800000000002,0,12085
1703,2.28200000000002,0,12086
1094,2.71400000000003,0,12087
701,2.04800000000002,0,12088
523,2.01200000000006,0,12089
343,2.01200000000006,0,12090
356,0.896000000000051,0,12091
662,-0.201999999999977,0,12092
1204,-1.91199999999996,0,12093
1947,-3.08199999999997,0,12094
2926,-3.65799999999995,0,12095
3495,-1.73199999999996,0,12096
3965,1.27400000000001,0,12097
4314,3.32600000000009,0,12098
4694,7.50200000000008,0,12099
4520,9.95,0,12100
4494,12.38,0,12101
4694,13.892,0,12102
4500,14.7200000000001,0,12103
4457,14.558,0,12104
4256,14.198,0,12105
3228,12.956,0,12106
2547,11.6600000000001,0,12107
2862,11.03,0,12108
2640,10.8860000000001,0,12109
1640,10.382,0,12110
941,10.022,0,12111
671,8.70800000000001,0,12112
552,5.61200000000006,0,12113
301,3.54199999999999,0,12114
264,1.742,0,12115
443,1.4,0,12116
713,-0.273999999999958,0,12117
900,-0.831999999999965,0,12118
1653,-2.01999999999996,0,12119
2490,-3.54999999999995,0,12120
3317,-0.777999999999963,0,12121
3588,0.842000000000048,0,12122
3849,1.88600000000007,0,12123
4072,3.63200000000002,0,12124
3959,4.98200000000002,0,12125
4117,6.20600000000003,0,12126
3920,6.38600000000007,0,12127
3711,5.93600000000007,0,12128
3535,4.62200000000004,0,12129
2674,1.90400000000005,0,12130
2245,1.14800000000002,0,12131
2146,0.266000000000059,0,12132
1646,-0.939999999999969,0,12133
3111,-4.53999999999997,0,12134
794,-6.48399999999994,0,12135
298,-7.34799999999997,0,12136
310,-8.12199999999994,0,12137
323,-8.96799999999998,0,12138
737,-10.768,0,12139
2542,-11.218,0,12140
5506,-11.8839999999999,0,12141
6403,-12.802,0,12142
5556,-13.018,0,12143
4793,-11.8839999999999,0,12144
4010,-9.39999999999995,0,12145
4271,-6.03399999999994,0,12146
4373,-1.33599999999997,0,12147
4611,0.644000000000023,0,12148
4857,2.78600000000007,0,12149
5465,4.31600000000001,0,12150
6347,5.61200000000006,0,12151
6008,5.41400000000003,0,12152
4169,4.26200000000006,0,12153
2838,2.17400000000001,0,12154
2441,0.878000000000064,0,12155
2063,-0.219999999999956,0,12156
1397,-3.98199999999996,0,12157
903,-6.51999999999996,0,12158
481,-8.53599999999997,0,12159
282,-9.66999999999996,0,12160
212,-11.686,0,12161
341,-13.036,0,12162
744,-14.386,0,12163
2610,-14.836,0,12164
4717,-14.602,0,12165
6080,-13.954,0,12166
4971,-13.27,0,12167
5235,-10.948,0,12168
4146,-6.24999999999995,0,12169
4504,0.968000000000035,0,12170
4562,3.86600000000001,0,12171
4809,7.57400000000001,0,12172
4747,10.4540000000001,0,12173
5651,11.2280000000001,0,12174
6431,11.8940000000001,0,12175
6212,11.588,0,12176
4424,10.616,0,12177
3079,10.364,0,12178
2755,10.346,0,12179
2222,10.814,0,12180
1537,11.192,0,12181
923,11.7860000000001,0,12182
463,12.056,0,12183
312,12.83,0,12184
246,13.388,0,12185
336,13.73,0,12186
820,14.288,0,12187
2678,14.45,0,12188
5165,14.882,0,12189
5312,15.206,0,12190
5552,15.35,0,12191
5159,15.548,0,12192
4224,17.1860000000001,0,12193
4540,18.482,0,12194
4684,20.984,0,12195
4692,22.982,0,12196
5133,23.7200000000001,0,12197
5822,24.188,0,12198
6650,24.134,0,12199
6344,22.856,0,12200
4702,21.4520000000001,0,12201
3150,20.4440000000001,0,12202
2670,19.598,0,12203
2286,19.346,0,12204
1545,18.6620000000001,0,12205
1007,18.5,0,12206
548,18.122,0,12207
305,17.114,0,12208
231,16.1600000000001,0,12209
354,15.764,0,12210
783,16.124,0,12211
2639,16.988,0,12212
5387,18.374,0,12213
6111,20.066,0,12214
5725,21.848,0,12215
4994,23.288,0,12216
4438,26.6540000000001,0,12217
4732,26.78,0,12218
4792,23.864,0,12219
4840,20.1200000000001,0,12220
5344,19.04,0,12221
5555,18.806,0,12222
6404,18.788,0,12223
6052,17.9780000000001,0,12224
4499,15.6200000000001,0,12225
3442,13.9280000000001,0,12226
2971,11.84,0,12227
2737,9.77000000000006,0,12228
1935,8.43800000000005,0,12229
1153,7.16000000000008,0,12230
624,5.66600000000001,0,12231
393,4.46000000000008,0,12232
295,3.81200000000006,0,12233
395,2.66000000000008,0,12234
720,2.13800000000004,0,12235
2476,1.41800000000008,0,12236
5354,1.43600000000007,0,12237
6286,1.22000000000006,0,12238
5516,1.04000000000002,0,12239
5076,1.00400000000005,0,12240
4664,2.84000000000002,0,12241
5185,6.22400000000001,0,12242
5655,8.79800000000002,0,12243
5429,11.084,0,12244
5616,13.19,0,12245
5999,14.5940000000001,0,12246
6403,15.134,0,12247
6160,14.9360000000001,0,12248
4973,14.234,0,12249
3930,11.588,0,12250
3049,9.392,0,12251
2796,7.12400000000001,0,12252
3539,6.008,0,12253
2039,4.91000000000008,0,12254
1111,3.41600000000001,0,12255
759,1.70600000000003,0,12256
542,0.806000000000029,0,12257
334,0.0140000000000313,0,12258
349,0.0500000000000504,0,12259
636,0.194000000000024,0,12260
1205,0.680000000000042,0,12261
2164,1.20200000000008,0,12262
2839,1.79600000000005,0,12263
3583,3.93800000000005,0,12264
3892,6.99800000000003,0,12265
4213,11.066,0,12266
3892,13.316,0,12267
3587,14.666,0,12268
3779,16.7,0,12269
3670,17.924,0,12270
3871,18.3200000000001,0,12271
3908,18.392,0,12272
3612,18.392,0,12273
2983,18.1940000000001,0,12274
2631,17.7260000000001,0,12275
2682,17.6540000000001,0,12276
2412,17.9600000000001,0,12277
1579,18.392,0,12278
999,18.446,0,12279
670,18.122,0,12280
520,17.4200000000001,0,12281
323,16.6460000000001,0,12282
252,10.9940000000001,0,12283
445,9.93200000000002,0,12284
740,8.85200000000008,0,12285
1011,7.91600000000001,0,12286
1647,5.23399999999999,0,12287
2440,4.33399999999999,0,12288
3101,8.15,0,12289
3505,10.166,0,12290
3918,12.884,0,12291
4210,14.9,0,12292
4193,17.15,0,12293
4175,17.6,0,12294
4354,18.5,0,12295
3917,18.95,0,12296
3523,18.5,0,12297
2826,18.5,0,12298
2365,18.95,0,12299
2072,19.4,0,12300
1602,20.066,0,12301
978,21.4520000000001,0,12302
583,20.93,1,12303
358,21.722,0,12304
245,22.55,0,12305
324,21.884,0,12306
803,21.884,0,12307
2601,21.65,0,12308
4527,21.4520000000001,0,12309
3953,20.75,0,12310
3079,20.534,0,12311
2778,20.75,0,12312
2606,21.65,0,12313
2643,22.5860000000001,0,12314
2965,24.8,0,12315
3306,25.25,0,12316
3721,26.15,0,12317
4051,27.5,0,12318
4344,28.4,0,12319
4282,29.084,0,12320
3306,28.6700000000001,0,12321
2465,25.466,0,12322
2284,21.848,0,12323
1908,17.564,0,12324
1298,15.548,0,12325
895,15.332,0,12326
511,16.016,0,12327
339,19.4180000000001,0,12328
269,21.2180000000001,0,12329
365,21.884,0,12330
795,21.65,0,12331
2686,21.65,0,12332
5221,22.334,0,12333
5995,21.2,0,12334
5400,20.516,0,12335
5551,21.506,0,12336
4220,26.15,0,12337
4620,30.2180000000001,0,12338
4765,34.0520000000001,0,12339
4775,36.05,0,12340
5190,38.066,0,12341
5783,39.2,0,12342
6395,41.216,0,12343
6388,41.216,0,12344
4877,38.93,0,12345
3421,37.9040000000001,0,12346
2985,36.356,0,12347
2640,34.556,0,12348
1608,32.216,0,12349
939,30.632,0,12350
527,29.066,0,12351
340,27.05,0,12352
259,26.366,0,12353
389,24.116,0,12354
802,22.2260000000001,0,12355
2712,22.316,0,12356
5516,21.2,0,12357
6158,18.932,0,12358
5947,17.582,0,12359
5025,18.932,0,12360
4317,23.666,0,12361
4682,27.356,0,12362
4815,30.2,0,12363
5072,34.934,0,12364
5308,36.6260000000001,0,12365
5928,37.6520000000001,0,12366
6660,37.9040000000001,0,12367
6438,38.6780000000001,0,12368
4850,38.174,0,12369
3621,37.85,0,12370
2917,36.716,0,12371
2625,36.05,0,12372
1877,35.384,0,12373
1118,35.834,0,12374
605,36.0680000000001,0,12375
338,36.8960000000001,0,12376
279,36.5,0,12377
385,35.15,0,12378
846,34.25,0,12379
2706,33.35,0,12380
5621,32.666,0,12381
6132,32,0,12382
4912,31.316,0,12383
4571,32.5040000000001,0,12384
4021,33.53,0,12385
4380,34.574,0,12386
4511,34.3040000000001,0,12387
4268,34.7,0,12388
4547,34.016,0,12389
4513,33.35,0,12390
3562,33.296,0,12391
2657,33.296,0,12392
1961,33.0440000000001,0,12393
1437,32.522,0,12394
1376,31.748,0,12395
1415,29.93,0,12396
1060,26.834,0,12397
817,20.408,0,12398
415,17.582,0,12399
289,15.35,0,12400
218,14,0,12401
311,12.506,0,12402
611,11.75,0,12403
1780,10.166,0,12404
2947,9.5,0,12405
3178,7.592,0,12406
1996,7.08800000000004,0,12407
1464,6.26000000000008,0,12408
1741,6.35,0,12409
1244,8.00600000000003,0,12410
2464,9.03200000000002,0,12411
2761,10.4,0,12412
3179,11.4260000000001,0,12413
3429,12.7040000000001,0,12414
3560,14,0,12415
3361,14.5040000000001,0,12416
2800,15.2780000000001,0,12417
2322,13.982,0,12418
1870,13.982,0,12419
1843,13.982,0,12420
1684,14.5040000000001,0,12421
1165,13.316,0,12422
705,11.516,0,12423
437,10.616,0,12424
340,9.71600000000001,0,12425
300,8.81600000000001,0,12426
327,7.68200000000002,0,12427
647,6.56600000000001,0,12428
1128,5.66600000000001,0,12429
1718,4.53200000000002,0,12430
1797,3.63200000000002,0,12431
2667,3.65,0,12432
2775,5.9,0,12433
3144,7.91600000000001,0,12434
3397,9.95,0,12435
3401,11.516,0,12436
3651,12.7040000000001,0,12437
3613,14.216,0,12438
3567,14.45,0,12439
3366,14,0,12440
3206,13.316,0,12441
2638,11.6780000000001,0,12442
2686,10.166,0,12443
3075,9.26600000000001,0,12444
2418,8.58200000000001,0,12445
1609,8.6,0,12446
1084,7.68200000000002,0,12447
812,7.01600000000001,0,12448
570,5.21600000000001,0,12449
356,4.08200000000001,0,12450
290,2.96600000000001,0,12451
456,2.93000000000004,0,12452
768,1.4,0,12453
930,1.4,0,12454
1636,0.266000000000059,0,12455
2344,1.65200000000008,0,12456
2875,5.27000000000006,0,12457
3262,8.15,0,12458
3597,11.39,0,12459
3754,12.938,0,12460
3861,15.008,0,12461
3888,16.088,0,12462
3731,16.556,0,12463
3632,16.0700000000001,0,12464
3033,15.116,0,12465
2596,12.632,0,12466
2222,11.48,0,12467
1811,10.3280000000001,0,12468
1445,9.62600000000009,0,12469
2017,8.492,0,12470
516,7.43000000000004,0,12471
309,5.93600000000007,0,12472
231,4.58600000000007,0,12473
353,2.51600000000001,0,12474
889,1.38200000000002,0,12475
3154,0.734000000000044,0,12476
5024,-0.993999999999971,0,12477
4578,-1.15599999999998,0,12478
4132,-2.88399999999994,0,12479
5154,-1.22799999999997,0,12480
4161,1.18399999999999,0,12481
4194,3.21800000000009,0,12482
4500,6.06200000000006,0,12483
4516,8.69000000000002,0,12484
4662,10.688,0,12485
5269,11.7680000000001,0,12486
5983,11.75,0,12487
5829,11.948,0,12488
4135,11.3360000000001,0,12489
2816,10.238,0,12490
2398,10.04,0,12491
2032,8.52800000000007,0,12492
1359,8.07800000000007,0,12493
855,6.99800000000003,0,12494
471,5.41400000000003,0,12495
293,3.12800000000006,0,12496
293,0.734000000000044,0,12497
244,-0.0939999999999728,0,12498
244,-1.53399999999994,0,12499
369,-2.25399999999995,0,12500
369,-2.75799999999995,0,12501
864,-3.78399999999994,0,12502
2583,-4.01799999999999,0,12503
5034,-5.58399999999994,0,12504
5156,-7.34799999999997,0,12505
4490,-7.38399999999994,0,12506
5052,-6.48399999999994,0,12507
4317,-3.54999999999995,0,12508
4225,-0.201999999999977,0,12509
4570,0.986000000000018,0,12510
4700,3.18200000000002,0,12511
5028,4.33399999999999,0,12512
5668,5.12600000000009,0,12513
6326,5.41400000000003,0,12514
6194,4.62200000000004,0,12515
4452,3.57800000000007,0,12516
3128,1.97600000000009,0,12517
2827,0.140000000000022,0,12518
2711,-1.11999999999996,0,12519
1660,-3.33399999999994,0,12520
1010,-5.36799999999998,0,12521
499,-6.93399999999994,0,12522
336,-7.59999999999995,0,12523
232,-8.51799999999999,0,12524
324,-9.16599999999995,0,12525
790,-9.86799999999998,0,12526
2645,-10.9839999999999,0,12527
4680,-10.2999999999999,0,12528
5453,-9.63399999999994,0,12529
5674,-8.04999999999995,0,12530
4842,-6.05199999999998,0,12531
4254,-1.89399999999997,0,12532
4499,2.24600000000005,0,12533
4491,6.94400000000007,0,12534
4505,10.634,0,12535
5002,13.316,0,12536
6027,16.7180000000001,0,12537
5783,18.3020000000001,0,12538
5649,18.59,0,12539
4298,17.4020000000001,0,12540
3121,13.5680000000001,0,12541
2679,9.91400000000003,0,12542
2332,8.31200000000006,0,12543
1562,5.84600000000005,0,12544
1020,2.22800000000007,0,12545
543,0.248000000000026,0,12546
294,-2.66799999999999,0,12547
269,-4.68399999999994,0,12548
383,-7.38399999999994,0,12549
812,-9.41799999999999,0,12550
2643,-10.444,0,12551
5300,-11.47,0,12552
5684,-13,0,12553
5198,-14.7999999999999,0,12554
4366,-13,0,12555
4616,-11.1999999999999,0,12556
4588,-10.0839999999999,0,12557
4604,-8.49999999999995,0,12558
4875,-6.48399999999994,0,12559
5152,-4.91799999999999,0,12560
5924,-2.72199999999994,0,12561
6224,-1.69599999999995,0,12562
5547,-1.98399999999994,0,12563
4519,-2.21799999999998,0,12564
3410,-4.25199999999997,0,12565
3036,-5.54799999999997,0,12566
3031,-7.86999999999996,0,12567
1841,-10.57,0,12568
1098,-10.6959999999999,0,12569
650,-8.89599999999994,0,12570
401,-7.09599999999995,0,12571
290,-6.48399999999994,0,12572
360,-5.29599999999995,0,12573
725,-7.09599999999995,0,12574
2501,-7.83399999999994,0,12575
5347,-8.04999999999995,0,12576
6308,-6.05199999999998,0,12577
5509,-4.68399999999994,0,12578
5102,-1.89399999999997,0,12579
4636,0.374000000000063,0,12580
4909,3.45200000000008,0,12581
4903,6.38600000000007,0,12582
4973,8.85200000000008,0,12583
5191,10.922,0,12584
5405,11.984,0,12585
6030,12.722,0,12586
5557,14.2520000000001,0,12587
4757,14.216,0,12588
3959,13.748,0,12589
3225,12.722,0,12590
3135,12.2,0,12591
2699,10.832,0,12592
1616,9.93200000000002,0,12593
994,8.13200000000002,0,12594
718,5.88200000000002,0,12595
516,3.61400000000003,0,12596
364,2.49800000000003,0,12597
428,0.932000000000016,0,12598
704,-1.76799999999999,0,12599
1250,-2.21799999999998,0,12600
2055,-2.88399999999994,0,12601
3003,-3.56799999999998,0,12602
3584,-4.01799999999999,0,12603
3866,-3.33399999999994,0,12604
4278,-2.75799999999995,0,12605
4641,-2.19999999999995,0,12606
4637,-1.29999999999995,0,12607
4731,-0.849999999999952,0,12608
4305,-1.08399999999994,0,12609
4314,-1.08399999999994,0,12610
4037,-1.53399999999994,0,12611
3897,-1.53399999999994,0,12612
2971,-2.43399999999994,0,12613
2753,-2.64999999999995,0,12614
3244,-3.33399999999994,0,12615
2666,-4.68399999999994,0,12616
1605,-6.03399999999994,0,12617
1024,-6.93399999999994,0,12618
604,-8.28399999999994,0,12619
510,-9.41799999999999,0,12620
292,-10.5339999999999,0,12621
257,-11.1999999999999,0,12622
443,-12.766,0,12623
759,-14.7999999999999,0,12624
1070,-14.7999999999999,0,12625
1707,-15.9339999999999,0,12626
2482,-14.278,0,12627
3177,-10.9839999999999,0,12628
3394,-7.59999999999995,0,12629
3838,-5.34999999999995,0,12630
4106,-1.51599999999996,0,12631
3994,-0.147999999999975,0,12632
3868,1.4,0,12633
4122,1.85,0,12634
3607,2.75,0,12635
3319,2.08399999999999,0,12636
2676,0.878000000000064,0,12637
2090,-1.31799999999998,0,12638
1810,-2.66799999999999,0,12639
1401,-3.78399999999994,0,12640
2542,-4.68399999999994,0,12641
925,-7.16799999999999,0,12642
351,-8.28399999999994,0,12643
263,-8.64399999999997,0,12644
359,-10.786,0,12645
778,-11.686,0,12646
2502,-12.82,0,12647
5264,-12.244,0,12648
6158,-11.974,0,12649
5309,-10.768,0,12650
4751,-7.34799999999997,0,12651
4136,-5.79999999999995,0,12652
4311,-1.98399999999994,0,12653
4437,0.0500000000000504,0,12654
4494,2.75,0,12655
4896,5,0,12656
5404,7.30400000000005,0,12657
6088,8.36600000000001,0,12658
5670,8.6,0,12659
4091,8.85200000000008,0,12660
2786,8.6,0,12661
2471,8.15,0,12662
2920,7.48399999999999,0,12663
2647,7.25,0,12664
967,7.48399999999999,0,12665
502,7.93399999999999,0,12666
315,8.15,0,12667
237,7.91600000000001,0,12668
369,7.91600000000001,0,12669
823,7.7,0,12670
2604,7.7,0,12671
5417,7.7,0,12672
5273,7.91600000000001,0,12673
5464,8.15,0,12674
5100,8.6,0,12675
4239,10.4,0,12676
4553,12.2,0,12677
4658,14,0,12678
4708,15.8,0,12679
5234,16.7,0,12680
2718,16.988,0,12681
2384,17.15,0,12682
1428,16.574,0,12683
975,16.574,0,12684
505,16.574,0,12685
316,16.0520000000001,0,12686
211,16.322,0,12687
365,16.0520000000001,0,12688
785,15.2780000000001,0,12689
2698,15.2780000000001,0,12690
5699,13.316,0,12691
5992,10.166,0,12692
5849,9.71600000000001,0,12693
4911,11.6780000000001,0,12694
4417,14.774,0,12695
4557,17.132,0,12696
4768,19.6520000000001,0,12697
4915,21.2,0,12698
5178,22.784,0,12699
5760,24.0440000000001,0,12700
6350,24.296,0,12701
6199,24.0260000000001,0,12702
4659,23,0,12703
3195,20.4260000000001,0,12704
3271,18.6260000000001,0,12705
2341,17.0780000000001,0,12706
1841,16.466,0,12707
1445,16.3040000000001,0,12708
583,14.432,0,12709
341,14.2520000000001,0,12710
249,13.748,0,12711
371,13.766,0,12712
804,13.5680000000001,0,12713
2734,14.4680000000001,0,12714
5853,14.4680000000001,0,12715
6499,14.684,0,12716
5582,16.034,0,12717
5055,17.15,0,12718
4405,18.95,0,12719
4676,21.4520000000001,0,12720
4932,23,0,12721
4929,25.0700000000001,0,12722
5602,25.7180000000001,0,12723
5993,26.8700000000001,0,12724
6541,26.8700000000001,0,12725
6232,26.8700000000001,0,12726
4623,26.384,0,12727
3216,25.934,0,12728
3088,25.25,0,12729
2883,25.25,0,12730
2177,24.134,0,12731
1926,23.234,0,12732
690,23.684,0,12733
368,25.0520000000001,0,12734
315,25.934,0,12735
406,27.284,0,12736
754,27.284,0,12737
2472,27.734,0,12738
5340,28.184,0,12739
6342,28.184,0,12740
5515,28.184,0,12741
4982,30.2,0,12742
4550,31.766,0,12743
4912,32.432,0,12744
5248,31.982,0,12745
5248,31.316,0,12746
5607,30.866,0,12747
5839,29.966,0,12748
6644,29.966,0,12749
5809,29.3,0,12750
4753,28.85,0,12751
3528,27.95,0,12752
2838,27.716,0,12753
3130,26.366,0,12754
2699,25.232,0,12755
2624,23.882,0,12756
1905,23.882,0,12757
776,23.882,0,12758
589,22.532,0,12759
437,20.948,0,12760
433,19.382,0,12761
775,17.348,0,12762
1316,16.2860000000001,0,12763
2436,14.4860000000001,0,12764
3358,13.208,0,12765
4139,15.782,0,12766
4449,18.266,0,12767
4967,20.966,0,12768
5177,23,0,12769
4821,25.0520000000001,0,12770
5455,26.816,0,12771
5458,26.816,0,12772
5013,27.6260000000001,0,12773
4590,27.374,0,12774
4529,26.6,0,12775
3916,24.0260000000001,0,12776
3231,21.182,0,12777
4122,20.282,0,12778
3698,18.716,0,12779
1974,17.816,0,12780
1220,16.916,0,12781
785,16.7,0,12782
442,16.232,0,12783
433,17.15,0,12784
494,18.5,0,12785
815,19.4,0,12786
1034,21.866,0,12787
1663,24.2780000000001,0,12788
2497,25.592,0,12789
3153,27.8960000000001,0,12790
3789,30.434,0,12791
4313,33.566,0,12792
4542,36.95,0,12793
4725,39.2,0,12794
4787,42.134,0,12795
4850,43.034,0,12796
4298,43.034,0,12797
3950,43.25,0,12798
3230,42.8,0,12799
2778,41.774,0,12800
2516,39.416,0,12801
4092,39.416,0,12802
1238,38.75,0,12803
656,37.634,0,12804
347,37.85,0,12805
302,36.5,0,12806
374,34.466,0,12807
854,33.134,0,12808
2478,34.484,0,12809
5147,36.6260000000001,0,12810
6141,37.148,0,12811
5359,38.174,0,12812
4749,37.634,0,12813
4122,41.522,0,12814
4362,45.374,0,12815
4606,47.3,0,12816
4739,47.516,0,12817
5045,48.4520000000001,0,12818
5630,48.2,0,12819
6260,49.2260000000001,0,12820
5915,48.2,0,12821
4569,47.948,0,12822
3222,46.382,0,12823
2531,44.6,0,12824
2072,43.574,0,12825
3146,43.0520000000001,0,12826
1451,41.774,0,12827
616,41,0,12828
426,40.1,0,12829
278,41,0,12830
389,40.658,0,12831
823,40.1180000000001,0,12832
2615,39.2360000000001,0,12833
5338,38.2460000000001,0,12834
6418,38.156,0,12835
5297,37.7600000000001,0,12836
4871,37.058,0,12837
4278,37.2020000000001,0,12838
4577,37.7600000000001,0,12839
4717,38.6600000000001,0,12840
4856,39.416,0,12841
5124,40.424,0,12842
5665,41.432,0,12843
6367,41.972,0,12844
6120,41.99,0,12845
4565,41.4680000000001,0,12846
3230,39.7760000000001,0,12847
2839,37.9760000000001,0,12848
2679,35.888,0,12849
3751,34.538,0,12850
1175,32.7200000000001,0,12851
550,31.2260000000001,0,12852
334,29.606,0,12853
237,27.5,0,12854
369,26.0780000000001,0,12855
809,24.5120000000001,0,12856
2613,22.766,0,12857
5548,20.3180000000001,0,12858
6383,18.95,0,12859
5694,17.798,0,12860
5306,16.916,0,12861
4535,18.122,0,12862
4785,19.9760000000001,0,12863
4824,21.308,0,12864
4815,23.342,0,12865
5378,24.8,0,12866
5818,26.222,0,12867
6462,26.8520000000001,0,12868
6039,27.5360000000001,0,12869
4631,27.716,0,12870
3368,27.356,0,12871
2803,26.0600000000001,0,12872
2288,25.25,0,12873
2456,24.1700000000001,0,12874
2451,21.7940000000001,0,12875
634,20.714,0,12876
373,20.138,0,12877
241,20.066,0,12878
386,22.064,0,12879
841,23.4860000000001,0,12880
2623,25.8260000000001,0,12881
5446,25.556,0,12882
6331,25.0700000000001,0,12883
5626,24.134,0,12884
5068,24.8,0,12885
4492,28.184,0,12886
4803,34.0520000000001,0,12887
5104,37.4,0,12888
5055,40.748,0,12889
5419,43.934,0,12890
5884,45.284,0,12891
6598,46.4,0,12892
5988,47.534,0,12893
4523,47.516,0,12894
3382,47.6780000000001,0,12895
3068,45.932,0,12896
3788,45.1040000000001,0,12897
3180,43.466,0,12898
1290,43.016,0,12899
673,42.8,0,12900
412,42.4760000000001,0,12901
303,42.566,0,12902
394,41.9,0,12903
719,39.956,0,12904
2428,39.2360000000001,0,12905
5249,38.606,0,12906
6085,37.49,0,12907
5727,37.148,0,12908
5088,36.6260000000001,0,12909
4702,36.698,0,12910
5220,37.5260000000001,0,12911
5419,38.858,0,12912
5586,40.0280000000001,0,12913
5589,40.4780000000001,0,12914
5925,41.342,0,12915
6316,41.3780000000001,0,12916
5744,39.596,0,12917
4490,38.3360000000001,0,12918
3737,36.6260000000001,0,12919
3012,34.358,0,12920
2863,32.54,0,12921
2505,30.7760000000001,0,12922
1627,29.156,0,12923
998,27.824,0,12924
632,25.7180000000001,0,12925
519,24.692,0,12926
355,23.414,0,12927
372,22.2260000000001,0,12928
656,21.272,0,12929
1231,19.814,0,12930
2143,19.472,0,12931
3299,18.59,0,12932
3641,19.184,0,12933
4043,20.516,0,12934
4380,23.1260000000001,0,12935
4636,25.934,0,12936
4734,27.3020000000001,0,12937
4794,28.256,0,12938
4893,28.9940000000001,0,12939
4548,29.498,0,12940
4531,29.8760000000001,0,12941
4126,30.0200000000001,0,12942
3647,29.588,0,12943
3003,27.6440000000001,0,12944
3252,25.9700000000001,0,12945
4358,24.98,0,12946
2172,23.2520000000001,0,12947
1400,21.4700000000001,0,12948
981,20.0120000000001,0,12949
683,18.482,0,12950
368,16.916,0,12951
294,15.116,0,12952
438,14.774,0,12953
737,12.182,0,12954
1022,11.6780000000001,0,12955
1738,10.6520000000001,0,12956
2693,10.6520000000001,0,12957
3726,13.334,0,12958
3757,15.4760000000001,0,12959
4331,17.24,0,12960
4429,19.3100000000001,0,12961
4362,21.83,0,12962
4186,23.3960000000001,0,12963
4108,24.782,0,12964
4003,24.998,0,12965
3537,25.3040000000001,0,12966
3424,24.9440000000001,0,12967
2536,23.9540000000001,0,12968
2058,23.324,0,12969
1554,22.658,0,12970
879,22.298,0,12971
497,22.424,0,12972
318,22.964,0,12973
218,22.8200000000001,0,12974
328,23.072,0,12975
781,23.432,0,12976
2565,23.63,0,12977
5424,23.5940000000001,0,12978
6306,24.0260000000001,0,12979
5266,24.4040000000001,0,12980
3929,25.0520000000001,0,12981
3556,25.196,0,12982
3716,25.898,0,12983
