"traffic_volume","temp_l1","holiday_l1"
3696,56.5520000000001,0
4161,56.8940000000001,0
4742,58.298,0
4577,59.1260000000001,0
4866,59.8100000000001,0
4866,59.738,0
4866,59.738,0
4875,59.738,0
4875,58.532,0
4875,58.532,0
4935,58.532,0
4935,57.38,0
4935,57.38,0
4813,57.38,0
4813,56.7680000000001,0
4813,56.7680000000001,0
4237,56.7680000000001,0
3327,57.4520000000001,0
2974,57.4520000000001,0
3099,57.2540000000001,0
3095,57.3440000000001,0
2361,56.948,0
1475,56.606,0
1001,56.534,0
1001,56.534,0
639,56.534,0
639,56.3180000000001,0
402,56.3180000000001,0
318,56.264,0
541,56.624,0
541,56.714,0
541,56.714,0
815,56.714,0
815,56.534,0
815,56.534,0
815,56.534,0
815,56.534,0
1120,56.534,0
1120,56.066,0
1120,56.066,0
1120,56.066,0
1700,56.066,0
1700,55.796,0
1700,55.796,0
1700,55.796,0
1700,55.796,0
2802,55.796,0
2802,55.7780000000001,0
2802,55.7780000000001,0
2802,55.7780000000001,0
2802,55.7780000000001,0
3591,55.7780000000001,0
3591,57.2,0
3591,57.2,0
3591,57.2,0
3591,57.2,0
3591,57.2,0
4016,57.2,0
4016,57.506,0
4016,57.506,0
4679,57.506,0
4679,60.872,0
4679,60.872,0
4398,60.872,0
4324,64.4,0
4126,69.206,0
4233,73.508,0
3335,77.648,0
3405,78.098,0
2830,79.682,0
2491,79.2860000000001,0
2337,78.422,0
1713,75.3260000000001,0
1094,72.266,0
624,71.0600000000001,0
355,70.8260000000001,0
402,70.2680000000001,0
325,69.0440000000001,0
787,68.9360000000001,0
2588,68.216,0
5612,67.6760000000001,0
6136,67.3700000000001,0
6136,66.074,0
6136,66.074,0
6136,66.074,0
6369,66.074,0
6369,64.508,0
6369,64.508,0
6369,64.508,0
5114,64.508,0
5114,65.066,0
5114,65.066,0
4273,65.066,0
4273,67.2260000000001,0
4273,67.2260000000001,0
4531,67.2260000000001,0
4791,69.908,0
4778,73.9040000000001,0
5287,76.388,0
5636,77.8280000000001,0
5948,75.6680000000001,0
5948,70.034,0
5948,70.034,0
5948,70.034,0
5948,70.034,0
4197,70.034,0
4197,65.4620000000001,0
4197,65.4620000000001,0
4197,65.4620000000001,0
4197,65.4620000000001,0
3071,65.4620000000001,0
3071,64.6700000000001,0
2680,64.6700000000001,0
2680,65.822,0
2367,65.822,0
1558,65.6600000000001,0
927,64.832,0
659,64.5260000000001,0
387,64.4180000000001,0
387,64.3100000000001,0
258,64.3100000000001,0
347,63.8960000000001,0
347,63.446,0
785,63.446,0
785,62.438,0
2683,62.438,0
6036,61.934,0
6036,61.7540000000001,0
6036,61.7540000000001,0
6588,61.7540000000001,0
6588,61.934,0
6588,61.934,0
6186,61.934,0
6186,62.132,0
6186,62.132,0
5094,62.132,0
5094,63.356,0
4393,63.356,0
4669,65.822,0
4850,68.63,0
4898,69.4940000000001,0
5394,69.008,0
5870,67.406,0
6768,67.208,0
6099,68.0540000000001,0
4348,68.8280000000001,0
3175,70.0520000000001,0
2649,69.584,0
2682,68.414,0
2682,66.956,0
1640,66.956,0
1016,65.408,0
1016,63.032,0
1016,63.032,0
1016,63.032,0
1016,63.032,0
566,63.032,0
566,60.7280000000001,0
335,60.7280000000001,0
228,59.4860000000001,0
349,58.784,0
756,58.172,0
2687,57.2540000000001,0
5995,56.8040000000001,0
6880,57.1100000000001,0
6261,57.092,0
5028,57.3620000000001,0
4352,57.434,0
4802,58.1360000000001,0
4997,58.082,0
4967,58.5680000000001,0
4967,57.272,0
5344,57.272,0
5344,57.056,0
5781,57.056,0
5781,56.282,0
5781,56.282,0
5781,56.282,0
6702,56.282,0
6702,56.8040000000001,0
6702,56.8040000000001,0
6244,56.8040000000001,0
6244,57.1460000000001,0
4442,57.1460000000001,0
4442,55.85,0
4442,55.85,0
3064,55.85,0
3064,53.9600000000001,0
2433,53.9600000000001,0
2433,52.7540000000001,0
2433,52.7540000000001,0
2433,52.7540000000001,0
2381,52.7540000000001,0
2381,51.314,0
2381,51.314,0
2381,51.314,0
1412,51.314,0
1412,50.288,0
1412,50.288,0
1412,50.288,0
1125,50.288,0
1125,49.55,0
1125,49.55,0
592,49.55,0
381,48.74,0
280,47.7680000000001,0
280,47.5700000000001,0
334,47.5700000000001,0
334,46.5260000000001,0
834,46.5260000000001,0
834,46.2020000000001,0
2841,46.2020000000001,0
5919,45.59,0
6717,45.608,0
6717,45.5180000000001,0
6092,45.5180000000001,0
6092,46.058,0
5273,46.058,0
4525,46.7600000000001,0
4830,47.8040000000001,0
5227,48.38,0
5227,49.298,0
5248,49.298,0
5248,50.63,0
5459,50.63,0
5459,51.5120000000001,0
6052,51.5120000000001,0
6052,51.98,0
6305,51.98,0
6305,51.9440000000001,0
6305,51.9440000000001,0
6167,51.9440000000001,0
6167,51.9260000000001,0
4200,51.9260000000001,0
4200,51.674,0
2542,51.674,0
2542,51.3860000000001,0
2531,51.3860000000001,0
2531,50.5040000000001,0
2660,50.5040000000001,0
1670,50.2520000000001,0
1227,50.5040000000001,0
705,51.08,0
414,51.206,0
325,49.748,0
389,48.398,0
744,47.282,0
2570,46.256,0
5234,45.05,0
6372,44.24,0
5568,44.132,0
4971,45.23,0
4658,46.8860000000001,0
5090,49.082,0
5368,52.2680000000001,0
5282,54.2120000000001,0
5550,57.272,0
5760,59.324,0
5559,60.8360000000001,0
4896,62.15,0
4127,63.0680000000001,0
3322,63.5540000000001,0
2833,62.9600000000001,0
2738,61.196,0
2358,57.7760000000001,0
1673,54.446,0
1030,51.638,0
706,49.442,0
516,47.5520000000001,0
323,46.0040000000001,0
366,44.15,0
663,41.882,0
1231,40.1,0
1748,39.092,0
2409,41.1620000000001,0
3153,46.706,0
3534,51.548,0
3784,54.932,0
4358,58.8200000000001,0
4537,61.0700000000001,0
4023,63.338,0
4047,64.958,0
3980,66.308,0
3621,66.974,0
3415,66.542,0
3019,65.6960000000001,0
2458,64.6700000000001,0
2631,62.024,0
2491,59.99,0
2491,57.614,0
2491,57.614,0
1875,57.614,0
1875,55.7780000000001,0
1208,55.7780000000001,0
1208,54.6260000000001,0
768,54.6260000000001,0
768,53.7260000000001,0
566,53.7260000000001,0
364,53.2040000000001,0
255,52.772,0
474,52.682,0
795,52.6460000000001,0
1015,52.7180000000001,0
1549,53.2940000000001,0
2206,54.1760000000001,0
2963,55.238,0
3192,56.7680000000001,0
3414,59.09,0
3564,60.53,0
3637,60.8,0
3588,60.5120000000001,0
3464,60.638,0
3180,59.882,0
2912,59.756,0
2587,59.8100000000001,0
2310,58.6040000000001,0
2242,57.488,0
1895,56.84,0
1452,56.516,0
863,56.1200000000001,0
514,55.796,1
427,55.1120000000001,0
268,54.5180000000001,0
264,53.798,0
492,52.916,0
857,52.232,0
943,52.196,0
1111,52.2860000000001,0
1649,53.042,0
2238,53.6360000000001,0
2745,55.2020000000001,0
3265,56.5520000000001,0
3436,56.822,0
3712,56.588,0
3812,56.2460000000001,0
3648,55.94,0
3473,56.372,0
3371,57.074,0
2880,57.614,0
2539,58.298,0
2183,58.082,0
1542,57.9200000000001,0
975,57.7760000000001,0
527,57.992,0
345,57.488,0
268,57.164,0
336,56.948,0
716,56.7860000000001,0
2714,56.4440000000001,0
5828,55.9940000000001,0
6195,55.7780000000001,0
4904,54.95,0
4904,54.392,0
4286,54.392,0
4472,54.8780000000001,0
4749,55.598,0
4848,58.1,0
5395,58.6940000000001,0
5867,59.2520000000001,0
6658,59.522,0
6040,59.648,0
4277,59.1440000000001,0
4277,58.5680000000001,0
3117,58.5680000000001,0
2639,57.9020000000001,0
2404,57.308,0
1656,56.7680000000001,0
1656,56.084,0
1656,56.084,0
1032,56.084,0
561,55.832,0
373,55.472,0
243,54.716,0
757,54.284,0
2800,53.384,0
6166,53.1860000000001,0
7068,53.15,0
6271,53.258,0
5195,53.474,0
5195,53.78,0
4501,53.78,0
4501,54.572,0
4811,54.572,0
4811,55.6700000000001,0
4899,55.6700000000001,0
5050,56.156,0
5556,56.282,0
5556,56.9120000000001,0
5556,56.9120000000001,0
6016,56.9120000000001,0
6016,57.434,0
6267,57.434,0
6538,58.2620000000001,0
4904,58.784,0
3221,58.748,0
2828,58.856,0
2617,58.856,0
1800,58.334,0
1005,57.9020000000001,0
539,57.65,0
369,57.722,0
250,57.488,0
360,57.488,0
777,57.29,0
2795,57.0020000000001,0
5579,55.8680000000001,0
3711,54.95,0
3711,55.364,0
5902,55.364,0
5303,56.696,0
4359,60.584,0
4784,63.7520000000001,0
4933,67.0100000000001,0
5155,70.016,0
5634,71.6540000000001,0
6414,73.274,0
6778,73.13,0
6778,71.4020000000001,0
6591,71.4020000000001,0
6591,72.4460000000001,0
6591,72.4460000000001,0
4855,72.4460000000001,0
3479,72.842,0
3109,72.158,0
2746,70.898,0
2157,69.134,0
1311,67.4960000000001,0
1311,66.056,0
1311,66.056,0
741,66.056,0
741,64.832,0
741,64.832,0
741,64.832,0
741,64.832,0
480,64.832,0
480,64.13,0
339,64.13,0
339,63.914,0
339,63.914,0
339,63.914,0
339,63.914,0
373,63.914,0
373,64.3280000000001,0
743,64.3280000000001,0
2665,64.832,0
5868,65.084,0
6653,65.5880000000001,0
5974,66.3620000000001,0
5412,67.766,0
4929,69.9440000000001,0
5220,71.024,0
5591,70.322,0
5635,70.79,0
5915,71.042,0
6175,71.906,0
6273,73.7600000000001,0
6075,75.272,0
5015,74.048,0
5015,71.69,0
5015,71.69,0
3854,71.69,0
3256,70.034,0
3160,69.548,0
2636,68.684,0
1820,66.6680000000001,0
1116,65.714,0
761,65.1020000000001,0
557,64.616,0
557,64.1120000000001,0
557,64.1120000000001,0
557,64.1120000000001,0
557,64.1120000000001,0
438,64.1120000000001,0
421,63.158,0
807,62.33,0
1567,62.042,0
2430,61.664,0
3281,61.7360000000001,0
3954,62.888,0
4694,65.5880000000001,0
4975,68.1440000000001,0
4813,70.898,0
4622,73.184,0
4647,75.056,0
4768,75.722,0
4412,75.7040000000001,0
4382,74.984,0
3945,74.714,0
3276,74.1020000000001,0
2886,71.456,0
2902,68.1260000000001,0
2616,66.4700000000001,0
2047,64.9040000000001,0
1221,62.5280000000001,0
787,61.808,0
646,60.638,0
355,60.134,0
374,59.3780000000001,0
719,58.4600000000001,0
947,57.092,0
1486,55.742,0
2189,55.922,0
3154,58.622,0
3771,61.5200000000001,0
4184,64.13,0
4702,66.416,0
4535,68.5760000000001,0
4519,69.9440000000001,0
4645,68.8100000000001,0
4645,65.8760000000001,0
4502,65.8760000000001,0
4502,64.2020000000001,0
4383,64.2020000000001,0
4111,62.582,0
3308,60.53,0
2981,57.7040000000001,0
2655,54.734,0
1963,53.384,0
1189,52.2680000000001,0
596,51.764,0
355,51.7280000000001,0
319,51.53,0
343,50.9360000000001,0
791,50.09,0
2769,49.28,0
5893,49.046,0
6746,48.2540000000001,0
6192,48.3260000000001,0
4967,49.172,0
4443,50.8280000000001,0
4667,53.132,0
4746,55.5260000000001,0
4761,57.542,0
5235,60.008,0
5739,61.8620000000001,0
6674,63.7520000000001,0
6079,64.796,0
4307,65.282,0
3189,65.6960000000001,0
2805,64.958,0
2375,63.734,0
1705,60.692,0
1039,57.7040000000001,0
602,54.9680000000001,0
345,52.6100000000001,0
256,51.1520000000001,0
336,49.8020000000001,0
821,48.6680000000001,0
2762,47.606,0
6057,46.724,0
6635,45.824,0
6502,47.03,0
4995,53.222,0
4438,58.3700000000001,0
4690,62.1860000000001,0
4906,65.516,0
4958,67.3700000000001,0
5470,68.09,0
5979,68.234,0
6852,67.19,0
6189,66.524,0
4479,66.488,0
3270,65.966,0
2712,65.6600000000001,0
2583,64.9940000000001,0
1899,63.698,0
1236,62.492,0
570,62.348,0
375,61.664,0
249,61.3760000000001,0
343,60.08,0
788,59.3600000000001,0
2736,59.0540000000001,0
5890,57.722,0
6085,57.4520000000001,0
5790,58.1180000000001,0
5281,58.766,0
4423,59.5940000000001,0
4756,60.2780000000001,0
4959,60.7280000000001,0
5093,61.3940000000001,0
5550,61.5020000000001,0
6055,61.934,0
6055,61.0700000000001,0
6762,61.0700000000001,0
6547,60.3680000000001,0
6547,59.756,0
4599,59.756,0
3378,58.5860000000001,0
2821,57.6680000000001,0
2821,56.372,0
2615,56.372,0
2615,55.9940000000001,0
1922,55.9940000000001,0
1922,55.598,0
1293,55.598,0
1293,55.0040000000001,0
655,55.0040000000001,0
655,54.5,0
372,54.5,0
372,54.59,0
281,54.59,0
382,54.5,0
382,54.5180000000001,0
812,54.5180000000001,0
812,54.1940000000001,0
812,54.1940000000001,0
2749,54.1940000000001,0
2749,54.05,0
5791,54.05,0
5791,54.014,0
5791,54.014,0
6604,54.014,0
6604,54.2120000000001,0
6219,54.2120000000001,0
6219,54.356,0
6219,54.356,0
5050,54.356,0
5050,54.5360000000001,0
5050,54.5360000000001,0
4610,54.5360000000001,0
4610,54.932,0
4925,54.932,0
4925,55.3280000000001,0
5181,55.3280000000001,0
5181,55.814,0
5139,55.814,0
5139,57.164,0
5666,57.164,0
5666,57.1460000000001,0
6291,57.1460000000001,0
6291,58.406,0
6744,58.406,0
6744,58.406,0
6419,58.406,0
6419,57.596,0
4919,57.596,0
4919,57.2360000000001,0
3557,57.2360000000001,0
3557,56.8940000000001,0
3143,56.8940000000001,0
3143,56.948,0
3146,56.948,0
2202,56.3360000000001,0
1453,55.958,0
715,54.9860000000001,0
453,54.158,0
321,53.6540000000001,0
372,52.772,0
372,52.016,0
783,52.016,0
2535,51.296,0
5670,50.792,0
5670,50.3600000000001,0
6787,50.3600000000001,0
6787,50.1440000000001,0
5620,50.1440000000001,0
5620,50.3600000000001,0
5119,50.3600000000001,0
5119,50.3960000000001,0
4683,50.3960000000001,0
4683,50.99,0
5179,50.99,0
5595,51.8540000000001,0
5385,53.0600000000001,0
5659,53.456,0
5905,54.338,0
6541,55.1120000000001,0
5723,55.472,0
4693,55.9040000000001,0
3770,55.9760000000001,0
3114,55.598,0
3331,55.1120000000001,0
3068,54.6440000000001,0
2088,54.3020000000001,0
1320,54.05,0
870,53.6540000000001,0
606,53.6,0
414,53.348,0
414,53.114,0
793,52.79,0
1479,52.4120000000001,0
2138,52.43,0
2893,52.9700000000001,0
3721,53.438,0
3761,54.4280000000001,0
4101,55.814,0
4362,57.6860000000001,0
4442,59.4680000000001,0
4535,60.296,0
4413,61.556,0
4292,62.546,0
4076,63.266,0
4058,63.446,0
3231,63.7700000000001,0
3062,63.374,0
3041,62.1680000000001,0
3254,60.7280000000001,0
2699,58.946,0
2112,57.5600000000001,0
1610,56.4260000000001,0
1432,55.382,0
930,55.3100000000001,0
481,55.0760000000001,0
694,55.256,0
831,54.446,0
1065,53.6540000000001,0
1590,54.14,0
2326,57.722,0
3129,62.492,0
3565,65.2280000000001,0
3953,66.758,0
4112,67.73,0
4159,68.18,0
4300,69.5120000000001,0
4117,69.224,0
3882,69.8540000000001,0
3580,69.98,0
2987,69.98,0
2579,68.414,0
2322,66.974,0
2322,65.174,0
1843,65.174,0
1108,64.382,0
710,63.248,0
388,62.888,0
292,62.366,0
323,61.3940000000001,0
763,59.306,0
2717,57.974,0
5513,56.822,0
6873,56.3180000000001,0
6873,56.408,0
6873,56.408,0
6013,56.408,0
6013,56.2460000000001,0
4769,56.2460000000001,0
4769,56.3180000000001,0
4245,56.3180000000001,0
4245,56.588,0
4245,56.588,0
4688,56.588,0
4872,57.65,0
4904,58.1540000000001,0
4904,58.622,0
5162,58.622,0
5162,58.208,0
5162,58.208,0
5859,58.208,0
5859,58.982,0
6522,58.982,0
6522,60.314,0
6162,60.314,0
4357,62.6180000000001,0
3217,64.598,0
2838,65.48,0
2727,64.598,0
1826,63.248,0
1175,61.7540000000001,0
576,61.0700000000001,0
378,60.638,0
378,60.116,0
284,60.116,0
284,59.2700000000001,0
345,59.2700000000001,0
786,59.234,0
786,59.3960000000001,0
2839,59.3960000000001,0
2839,59.198,0
6738,59.198,0
6738,60.0620000000001,0
6171,60.0620000000001,0
6171,61.25,0
5036,61.25,0
4509,61.934,0
4774,62.1860000000001,0
4774,64.0760000000001,0
5173,64.0760000000001,0
5173,65.3,0
4994,65.3,0
5387,66.9200000000001,0
5969,69.134,0
6684,71.366,0
6651,72.59,0
4777,73.6700000000001,0
3188,73.85,0
2940,73.958,0
2545,72.1940000000001,0
2078,69.9260000000001,0
1255,65.84,0
655,62.888,0
377,61.538,0
266,60.638,0
360,59.6120000000001,0
789,57.956,0
789,56.7680000000001,0
2751,56.7680000000001,0
2751,55.9040000000001,0
5963,55.9040000000001,0
5963,56.3180000000001,0
6535,56.3180000000001,0
6060,59.2520000000001,0
4962,62.4020000000001,0
4962,64.1120000000001,0
4226,64.1120000000001,0
4308,66.092,0
4989,68.18,0
5050,70.682,0
5287,71.5100000000001,0
5948,73.922,0
6759,74.1200000000001,0
6396,74.156,0
4851,73.922,0
3342,74.0120000000001,0
3002,74.174,0
2799,73.238,0
2179,71.456,0
1216,69.188,0
697,66.5780000000001,0
697,64.7780000000001,0
456,64.7780000000001,0
456,64.742,0
456,64.742,0
328,64.742,0
328,64.706,0
398,64.706,0
398,63.932,0
809,63.932,0
809,63.842,0
5865,63.842,0
5865,62.258,0
6535,62.258,0
6172,63.158,0
5144,63.95,0
5144,63.0680000000001,0
5144,63.0680000000001,0
4634,63.0680000000001,0
4634,62.582,0
4634,62.582,0
5088,62.582,0
5088,61.682,0
5088,61.682,0
5126,61.682,0
5126,62.4200000000001,0
5126,62.4200000000001,0
5357,62.4200000000001,0
5640,64.58,0
6085,65.5520000000001,0
6517,67.766,0
6295,69.8540000000001,0
4885,71.456,0
3487,72.4280000000001,0
3487,71.15,0
3122,71.15,0
2452,69.296,0
1513,67.5860000000001,0
756,67.1540000000001,0
501,66.164,0
382,64.94,0
398,62.798,0
755,60.9620000000001,0
2634,58.856,0
5575,57.848,0
6651,56.93,0
5588,58.082,0
4995,61.25,0
4639,64.472,0
5187,66.416,0
5663,69.242,0
5457,72.266,0
5651,74.156,0
5939,75.38,0
6354,75.758,0
5508,77.0180000000001,0
4628,77,0
3629,76.514,0
3286,76.0280000000001,0
3342,74.534,0
2967,71.096,0
2082,65.93,0
1228,63.446,0
723,62.6180000000001,0
565,62.348,0
389,61.25,0
415,59.648,0
766,57.866,0
1456,56.642,0
2036,58.316,0
2685,60.08,0
3557,63.032,0
4067,65.156,0
4256,68.342,0
4761,71.942,0
4676,73.688,0
4715,75.1100000000001,0
4286,73.9940000000001,0
4509,75.1100000000001,0
4200,77.2520000000001,0
3651,77.2520000000001,0
3137,77.2700000000001,0
2835,75.884,0
2965,74.534,0
2856,73.7780000000001,0
2137,72.68,0
1461,71.8520000000001,0
828,69.6020000000001,0
674,68.342,0
476,67.19,0
335,66.866,0
537,65.93,0
810,64.5260000000001,0
1153,64.0760000000001,0
1763,65.138,0
2724,67.19,0
3505,70.0700000000001,0
4340,72.1040000000001,0
4472,74.174,0
4277,74.6600000000001,0
4261,74.9120000000001,0
4261,73.5620000000001,0
4242,73.5620000000001,0
4242,71.6540000000001,0
4271,71.6540000000001,0
4271,68.9,0
4271,68.9,0
3882,68.9,0
3882,67.4600000000001,0
3472,67.4600000000001,0
3023,73.3100000000001,0
2759,74.5520000000001,0
2873,74.4260000000001,0
2777,70.484,0
2149,66.164,0
686,64.0760000000001,0
387,61.9520000000001,0
387,60.872,0
298,60.872,0
347,59.846,0
816,59.792,0
2807,58.4780000000001,0
5552,57.3260000000001,0
6105,56.948,0
5653,59.072,0
5108,63.122,0
4481,69.764,0
4665,74.3360000000001,0
4990,77.414,0
4991,79.9700000000001,0
5296,81.5,0
5848,83.156,0
6520,84.254,0
6020,84.65,0
4382,84.632,0
3426,81.7700000000001,0
3426,72.4280000000001,0
2915,72.4280000000001,0
2564,71.2760000000001,0
1919,68.5760000000001,0
1130,66.506,0
639,65.6960000000001,0
333,64.7600000000001,0
314,63.464,0
363,63.1040000000001,0
834,61.916,0
2914,61.1780000000001,0
6058,58.748,0
6817,58.1540000000001,0
6541,61.8620000000001,0
5318,65.966,0
4644,71.006,0
4900,73.6520000000001,0
5308,75.65,0
5276,76.5860000000001,0
5626,77.18,0
6350,78.134,0
6910,78.638,0
6404,76.64,0
4874,76.442,0
3547,75.38,0
3002,74.9120000000001,0
2764,72.6260000000001,0
1854,69.7460000000001,0
1310,67.442,0
657,64.4540000000001,0
411,61.88,0
276,60.134,0
359,55.9940000000001,0
2951,57.2360000000001,0
6056,55.4180000000001,0
4857,51.872,0
5067,62.0780000000001,0
6410,65.714,0
6708,74.174,0
3038,74.03,0
1363,67.3520000000001,0
880,66.0020000000001,0
2935,59.324,0
5239,58.424,0
5024,69.89,0
5706,71.006,0
5524,73.616,0
5595,76.3700000000001,0
6065,77.666,0
5021,82.1120000000001,0
1879,82.706,0
878,72.9860000000001,0
516,72.158,0
353,71.4020000000001,0
324,70.8440000000001,0
6138,70.5020000000001,0
2754,86.9360000000001,0
2094,82.58,0
1474,81.032,0
1175,79.9700000000001,0
566,79.556,0
380,78.098,0
380,72.266,0
380,72.266,0
400,72.266,0
400,68.648,0
400,68.648,0
400,68.648,0
635,68.648,0
635,65.498,0
635,65.498,0
961,65.498,0
961,65.4620000000001,0
1264,65.4620000000001,0
1821,65.282,0
2803,65.156,0
3753,66.2360000000001,0
3210,78.872,0
1264,76.3520000000001,0
1338,68.4680000000001,0
804,68.4680000000001,0
804,68.0540000000001,0
656,68.0540000000001,0
656,67.5860000000001,0
635,67.5860000000001,0
635,65.732,0
635,65.732,0
961,65.732,0
1264,65.5520000000001,0
1264,65.39,0
1264,65.39,0
1821,65.39,0
2803,65.5700000000001,0
3868,67.406,0
4205,69.638,0
4603,70.7,0
4252,78.782,0
2842,78.4040000000001,0
2064,74.174,0
1264,72.9860000000001,0
766,71.5100000000001,0
350,71.6360000000001,0
324,71.132,0
848,71.7620000000001,0
2937,71.8520000000001,0
2937,71.69,0
5913,71.69,0
5913,70.2860000000001,0
6172,70.2860000000001,0
6172,70.106,0
6172,70.106,0
5866,70.106,0
5284,69.9440000000001,0
4764,70.88,0
4802,71.708,0
5116,72.806,0
5053,74.4260000000001,0
5457,76.4600000000001,0
5656,78.53,0
6366,80.5280000000001,0
5918,82.0760000000001,0
4396,81.284,0
3277,80.672,0
2883,80.024,0
2473,78.908,0
1853,75.866,0
1116,71.924,0
602,70.034,0
377,68.5940000000001,0
278,67.442,0
370,66.506,0
830,65.4620000000001,0
2929,63.3200000000001,0
6386,62.5280000000001,0
6386,62.798,0
6483,62.798,0
6266,64.7780000000001,0
5473,69.008,0
4698,73.2200000000001,0
5076,77.0180000000001,0
5341,78.458,0
5382,80.5100000000001,0
5697,80.366,0
5697,78.548,0
6214,78.548,0
6724,77.684,0
6261,77.882,0
4533,75.9200000000001,0
3442,76.8380000000001,0
3080,76.172,0
2764,75.074,0
2016,73.49,0
1195,71.834,0
675,70.142,0
412,68.2520000000001,0
308,67.6760000000001,0
370,66.74,0
798,65.822,0
2993,65.6960000000001,0
6134,65.0120000000001,0
6605,64.364,0
5378,65.714,0
5692,67.622,0
4904,71.348,0
5192,74.6600000000001,0
5347,76.892,0
5303,79.3940000000001,0
5866,79.9700000000001,0
5941,82.364,0
6400,83.3180000000001,0
5992,83.7680000000001,0
4663,84.2360000000001,0
3664,84.398,0
3193,82.5260000000001,0
2970,82.238,0
2205,79.5020000000001,0
1403,77.396,0
713,76.298,0
488,75.1100000000001,0
336,74.534,0
367,74.192,0
870,73.742,0
2961,72.932,0
6054,72.5180000000001,0
5952,72.1760000000001,0
6208,72.3200000000001,0
5572,74.534,0
4801,76.388,0
5139,77.8280000000001,0
5306,80.8520000000001,0
5849,81.482,0
5849,82.058,0
6112,82.058,0
6337,84.758,0
5920,86.18,0
5163,85.0280000000001,0
3771,84.722,0
3346,83.642,0
3146,81.0680000000001,0
2449,78.35,0
1427,76.046,0
792,74.372,0
497,72.5180000000001,0
370,70.1780000000001,0
378,68.558,0
785,67.172,0
2746,68.198,0
5365,68.648,0
6507,70.5200000000001,0
5678,71.2040000000001,0
5274,72.932,0
4816,76.748,0
5301,79.754,0
5602,80.6,0
6112,83.822,0
6134,84.5780000000001,0
6277,85.19,0
5628,84.992,0
4742,84.398,0
3767,84.0020000000001,0
3147,82.8680000000001,0
3143,81.158,0
3000,79.0520000000001,0
1962,75.254,0
1164,73.724,0
779,72.7700000000001,0
627,71.33,0
410,69.3860000000001,0
411,68.396,0
877,67.9460000000001,0
1452,67.622,0
1964,67.19,0
2801,68.288,0
3627,69.89,0
4024,70.016,0
4461,70.3760000000001,0
4800,71.0600000000001,0
5001,71.672,0
5234,72.0860000000001,0
4623,74.264,0
4450,76.3700000000001,0
4270,76.4600000000001,0
4198,76.172,0
3667,75.398,0
3250,70.0520000000001,0
3250,67.856,0
3309,67.856,0
2463,67.5860000000001,0
1556,66.6680000000001,0
887,65.264,0
734,65.1020000000001,0
391,65.03,0
354,65.156,0
354,64.5620000000001,0
354,64.5620000000001,0
520,64.5620000000001,0
520,63.2120000000001,0
905,63.2120000000001,0
905,62.114,0
905,62.114,0
1170,62.114,0
1170,61.9700000000001,0
1973,61.9700000000001,0
3245,62.114,0
4123,63.356,0
4174,66.074,0
4323,69.872,0
4306,71.6540000000001,0
4368,72.7700000000001,0
4397,74.5880000000001,0
4452,74.84,0
4162,75.038,0
3923,75.182,0
3289,74.8760000000001,0
3065,73.4360000000001,0
2892,71.1680000000001,0
2131,69.3860000000001,0
1389,67.334,0
791,64.4360000000001,0
444,61.574,0
401,59.1260000000001,0
341,58.1180000000001,0
828,56.7860000000001,0
2815,56.7680000000001,0
5880,55.58,0
6783,55.958,0
5742,60.8,0
4764,65.192,0
4669,69.8,0
4863,72.4100000000001,0
5184,75.2,0
5154,77,0
5408,78.8,0
4874,80.6,0
6378,80.6,0
5827,80.6,0
4646,80.6,0
3369,78.8180000000001,0
2917,78.8,0
2524,76.4780000000001,0
1862,69.188,0
1250,65.5880000000001,0
602,64.382,0
448,63.1760000000001,0
333,61.988,0
357,60.188,0
806,60.206,0
2952,59.6120000000001,0
6080,60.188,0
6759,61.4120000000001,0
5704,65.3,0
5225,68.9180000000001,0
4597,72.7520000000001,0
5031,75.1280000000001,0
5109,78.1520000000001,0
5310,80.6,0
5489,81.7520000000001,0
6041,82.4,0
6432,82.4,0
6098,81.824,0
5000,81.1760000000001,0
3529,80.5280000000001,0
3074,78.7280000000001,0
2789,75.1280000000001,0
2090,70.592,0
1311,67.0280000000001,0
705,64.3280000000001,0
426,63.032,0
364,62.546,0
376,61.664,0
823,60.8,0
2866,58.964,0
5661,58.5860000000001,0
5621,58.4780000000001,0
5083,58.3484000000001,0
4713,69.656,0
5123,73.3280000000001,0
5440,76.3520000000001,0
5281,78.8,0
6038,79.3760000000001,0
6214,80.6,0
6321,81.7520000000001,0
5553,81.7520000000001,0
4579,81.7520000000001,0
3539,80.5100000000001,0
3133,79.3760000000001,0
3077,75.7760000000001,0
2474,72.032,0
1754,66.2,0
1060,63.8780000000001,0
611,62.474,1
463,59.8280000000001,0
333,58.9100000000001,0
369,57.596,0
833,56.6780000000001,0
1033,56.2460000000001,0
1112,58.046,0
1535,63.68,0
2095,69.08,0
2592,73.3280000000001,0
3274,76.3520000000001,0
3526,78.8,0
3265,80.6,0
3257,81.1760000000001,0
3253,82.4,0
2939,83.3180000000001,0
2843,82.4,0
2603,82.4,0
2545,81.7520000000001,0
2461,80.6,0
2201,76.982,0
2641,70.25,0
3512,66.65,0
643,66.542,0
387,65.048,0
334,65.7680000000001,0
550,64.04,0
1498,63.5360000000001,0
3137,63.374,0
3702,62.7440000000001,0
3383,64.5260000000001,0
3486,66.758,0
3716,70.358,0
4144,73.5260000000001,0
4544,77.306,0
4426,81.266,0
4879,84.1280000000001,0
